Time,BTC average daily transaction fee,Price
2016-09-26,2.603421506374638E-4,608.04296875
2016-09-27,2.606187905495357E-4,606.16595459
2016-09-28,2.7040224849890265E-4,604.72790527
2016-09-29,2.719201239774111E-4,605.69299316
2016-09-30,2.866770052734399E-4,609.73461914
2016-10-01,2.677520609939694E-4,613.98260498
2016-10-02,2.7327203717759815E-4,610.89196777
2016-10-03,2.884513317460927E-4,612.13330078
2016-10-04,2.8045673923524095E-4,610.20385742
2016-10-05,2.757710196922797E-4,612.5111084
2016-10-06,2.782732090571446E-4,613.02062988
2016-10-07,2.760185548157353E-4,617.12084961
2016-10-08,2.651719115659096E-4,619.10760498
2016-10-09,2.7265482422684687E-4,616.75183105
2016-10-10,2.8529067991557377E-4,618.99401855
2016-10-11,3.0174811225939607E-4,641.0715332
2016-10-12,3.1399278828354843E-4,636.19219971
2016-10-13,2.898009341764503E-4,636.7855835
2016-10-14,2.869009140227574E-4,640.37786865
2016-10-15,2.8935136376754785E-4,638.64642334
2016-10-16,2.963182846085267E-4,641.63092041
2016-10-17,3.0768647427230046E-4,639.19299316
2016-10-18,2.987979633158647E-4,637.95953369
2016-10-19,2.8859081644705864E-4,630.52032471
2016-10-20,3.5572842303049625E-4,630.85668945
2016-10-21,3.013500423125432E-4,632.82763672
2016-10-22,2.794096553373029E-4,657.29370117
2016-10-23,3.117737504591392E-4,657.07110596
2016-10-24,3.7847114251449127E-4,653.76068115
2016-10-25,3.625493880406826E-4,657.58831787
2016-10-26,5.862593662620912E-4,678.3036499
2016-10-27,4.030765810850833E-4,688.31329346
2016-10-28,3.259025660566484E-4,689.65118408
2016-10-29,3.184906489543734E-4,714.47875977
2016-10-30,3.091632243785383E-4,701.86376953
2016-10-31,3.155745120494625E-4,700.97241211
2016-11-01,3.158098191979756E-4,729.79266357
2016-11-02,3.04857210209836E-4,740.82867432
2016-11-03,2.865960853102373E-4,688.70037842
2016-11-04,3.198760271957056E-4,703.23510742
2016-11-05,3.3024891072543387E-4,703.41772461
2016-11-06,3.0452528452317226E-4,711.52160645
2016-11-07,3.249679980003694E-4,703.13128662
2016-11-08,3.1612460611192577E-4,709.84790039
2016-11-09,3.088378531669727E-4,723.27349854
2016-11-10,3.0948657028331833E-4,715.53369141
2016-11-11,2.8888757255172054E-4,716.41137695
2016-11-12,2.8134908001684565E-4,705.05426025
2016-11-13,2.884143459478141E-4,702.03082275
2016-11-14,2.9267167144233087E-4,705.02148438
2016-11-15,2.9188460295653915E-4,711.16656494
2016-11-16,2.809748590357087E-4,744.19750977
2016-11-17,2.9738775808111495E-4,740.97698975
2016-11-18,3.226522551713236E-4,751.58514404
2016-11-19,2.8467461661619463E-4,751.61639404
2016-11-20,3.0522086176511606E-4,731.02618408
2016-11-21,3.210893359424456E-4,739.24761963
2016-11-22,3.447583632045224E-4,751.34680176
2016-11-23,3.5172407548526716E-4,744.59448242
2016-11-24,4.261402831892659E-4,740.28942871
2016-11-25,4.166836805089918E-4,741.64892578
2016-11-26,4.223231476912108E-4,735.38220215
2016-11-27,3.3748160482708934E-4,732.034729
2016-11-28,3.674219756427101E-4,735.81268311
2016-11-29,3.503535271730557E-4,735.60437012
2016-11-30,3.411420181160596E-4,745.6907959
2016-12-01,3.4062021945569215E-4,756.77429199
2016-12-02,4.6392784403490083E-4,777.94378662
2016-12-03,3.5424021493542435E-4,771.15533447
2016-12-04,3.6348488112061686E-4,773.87231445
2016-12-05,3.654896475957531E-4,758.70037842
2016-12-06,4.041277220179607E-4,764.22442627
2016-12-07,3.507836003517358E-4,768.13220215
2016-12-08,3.4726875798831157E-4,770.80957031
2016-12-09,3.5215218885295026E-4,772.79431152
2016-12-10,3.441530975706531E-4,774.64971924
2016-12-11,3.341704389878568E-4,769.73083496
2016-12-12,3.53615572543737E-4,780.0871582
2016-12-13,3.3961776643725954E-4,780.55560303
2016-12-14,3.3207755008646717E-4,781.48095703
2016-12-15,3.47742235193066E-4,778.08758545
2016-12-16,3.502467561638692E-4,784.90661621
2016-12-17,3.437331175106382E-4,790.82891846
2016-12-18,3.3636723754171326E-4,790.53027344
2016-12-19,3.615296437493597E-4,792.7144165
2016-12-20,3.4850535345978654E-4,800.8762207
2016-12-21,3.4851531167260486E-4,834.28137207
2016-12-22,3.548144357617943E-4,864.54046631
2016-12-23,3.2893775289905594E-4,921.98419189
2016-12-24,3.43428652044882E-4,898.82244873
2016-12-25,3.2364699187106805E-4,896.18328857
2016-12-26,3.399042028639618E-4,907.61047363
2016-12-27,3.485021354590199E-4,933.19818115
2016-12-28,3.3572470956213873E-4,975.92144775
2016-12-29,3.529968893467618E-4,973.49743652
2016-12-30,3.4956663882106267E-4,961.23809814
2016-12-31,3.3288605080620734E-4,963.74310303
2017-01-01,3.399357947990348E-4,998.32543945
2017-01-02,4.0004919771327113E-4,1021.75299072
2017-01-03,3.590372904556847E-4,1043.83911133
2017-01-04,4.630185260757554E-4,1154.72814941
2017-01-05,5.319094750909847E-4,1013.37927246
2017-01-06,3.958223035811255E-4,903.48736572
2017-01-07,3.745411843313648E-4,908.58544922
2017-01-08,3.5586898224063823E-4,911.19891357
2017-01-09,3.5825113352940956E-4,902.82757568
2017-01-10,3.828520879947809E-4,907.67907715
2017-01-11,3.624079890301975E-4,777.75708008
2017-01-12,3.6723111212177777E-4,804.8338623
2017-01-13,3.56463058728344E-4,823.98406982
2017-01-14,3.4943717990028946E-4,818.41174316
2017-01-15,3.6150313072076716E-4,821.79815674
2017-01-16,3.6072986146246474E-4,831.53424072
2017-01-17,3.9110456345418986E-4,907.93780518
2017-01-18,3.6868674692492253E-4,886.61773682
2017-01-19,3.731029110985755E-4,899.07281494
2017-01-20,3.587448167136457E-4,895.02642822
2017-01-21,3.4554470569884646E-4,921.78863525
2017-01-22,3.6815277160745253E-4,924.67272949
2017-01-23,3.902429476783902E-4,921.01171875
2017-01-24,5.818485505144613E-4,892.68731689
2017-01-25,4.5856616566624254E-4,901.54248047
2017-01-26,3.914666974492242E-4,917.58599854
2017-01-27,4.0813387753603427E-4,919.75048828
2017-01-28,4.5154429082784424E-4,921.59020996
2017-01-29,5.537118715808187E-4,919.49627686
2017-01-30,4.885992849204928E-4,920.38244629
2017-01-31,5.017110747610515E-4,970.40252686
2017-02-01,4.725550389047114E-4,989.02307129
2017-02-02,4.502622942825112E-4,1011.79541016
2017-02-03,6.07996964918637E-4,1029.90783691
2017-02-04,4.4059617793997907E-4,1042.90136719
2017-02-05,4.975653409208829E-4,1027.34020996
2017-02-06,6.010736710528968E-4,1038.14550781
2017-02-07,6.170145126703741E-4,1061.34973145
2017-02-08,4.8259307943231063E-4,1063.06994629
2017-02-09,4.926945201637815E-4,994.38256836
2017-02-10,5.052466156711455E-4,988.67437744
2017-02-11,4.482787736152409E-4,1004.45013428
2017-02-12,4.3618772330423106E-4,999.18066406
2017-02-13,4.439592243779086E-4,990.64208984
2017-02-14,4.609512598283049E-4,1004.5489502
2017-02-15,4.6157628437224776E-4,1007.47674561
2017-02-16,5.143849092544039E-4,1027.44470215
2017-02-17,5.797235735101267E-4,1046.20800781
2017-02-18,5.074011145499857E-4,1054.41748047
2017-02-19,5.270370939712811E-4,1047.8704834
2017-02-20,5.470884456410622E-4,1079.98486328
2017-02-21,5.974329091439567E-4,1115.29602051
2017-02-22,6.227467064038009E-4,1117.44287109
2017-02-23,6.6156693857934E-4,1166.71826172
2017-02-24,6.381506201728791E-4,1173.68481445
2017-02-25,6.315029131597834E-4,1143.84265137
2017-02-26,6.03416217753954E-4,1165.20178223
2017-02-27,6.007548644907897E-4,1179.96582031
2017-02-28,7.304233367187948E-4,1179.97412109
2017-03-01,7.061222486340945E-4,1222.49987793
2017-03-02,7.422076820959217E-4,1251.00708008
2017-03-03,7.952571664764127E-4,1274.98571777
2017-03-04,7.591223841335181E-4,1255.14941406
2017-03-05,8.272069070089109E-4,1267.11999512
2017-03-06,8.316457024815612E-4,1272.83154297
2017-03-07,8.253169544821223E-4,1223.54382324
2017-03-08,7.794002143193012E-4,1149.99987793
2017-03-09,7.877399053370167E-4,1188.48913574
2017-03-10,7.985593356034858E-4,1116.71862793
2017-03-11,8.246242027793115E-4,1175.8338623
2017-03-12,8.08074608240432E-4,1221.37902832
2017-03-13,8.290416216487357E-4,1231.92260742
2017-03-14,8.155526158013631E-4,1239.99987793
2017-03-15,8.158425111804045E-4,1249.61169434
2017-03-16,8.242035185408663E-4,1187.80554199
2017-03-17,8.147715850709177E-4,1100.22802734
2017-03-18,8.06883517112311E-4,973.81756592
2017-03-19,8.342428570746914E-4,1036.73693848
2017-03-20,8.378610969310917E-4,1054.22888184
2017-03-21,8.504047704446883E-4,1120.53564453
2017-03-22,8.645860073570386E-4,1049.14355469
2017-03-23,8.282425423710811E-4,1038.59069824
2017-03-24,8.050370321707145E-4,937.51977539
2017-03-25,7.837772010093503E-4,972.7791748
2017-03-26,7.042768569503939E-4,966.72509766
2017-03-27,7.177380273969165E-4,1045.77441406
2017-03-28,8.483942101878549E-4,1047.14660645
2017-03-29,7.661118585575417E-4,1039.96618652
2017-03-30,7.287207515489536E-4,1026.43395996
2017-03-31,7.87707574112442E-4,1071.78686523
2017-04-01,7.852928109122177E-4,1080.50402832
2017-04-02,7.294598183328098E-4,1102.1739502
2017-04-03,7.566326817092428E-4,1143.8145752
2017-04-04,7.766511476887192E-4,1133.24780273
2017-04-05,7.584916783192687E-4,1124.78027344
2017-04-06,7.691417048134277E-4,1182.6817627
2017-04-07,7.30102393018206E-4,1176.89929199
2017-04-08,8.016615094136761E-4,1175.95043945
2017-04-09,7.123098752834468E-4,1187.87109375
2017-04-10,6.993688577161546E-4,1187.12646484
2017-04-11,7.29509683185765E-4,1205.00561523
2017-04-12,7.70141237019823E-4,1200.36828613
2017-04-13,7.557725777819744E-4,1169.28283691
2017-04-14,9.936173323549E-4,1167.54150391
2017-04-15,7.65620587092514E-4,1172.51879883
2017-04-16,7.42169720221901E-4,1182.93823242
2017-04-17,7.343242271569016E-4,1193.90930176
2017-04-18,7.359233470642059E-4,1211.66955566
2017-04-19,6.951145457349689E-4,1210.29455566
2017-04-20,7.940632627249585E-4,1229.08166504
2017-04-21,7.670432896382286E-4,1222.05395508
2017-04-22,6.860343072394772E-4,1231.70715332
2017-04-23,7.020746422567009E-4,1207.20983887
2017-04-24,6.88354042232566E-4,1250.14819336
2017-04-25,9.479319781538879E-4,1265.48791504
2017-04-26,7.720922484979224E-4,1281.08117676
2017-04-27,8.325719299367607E-4,1317.7286377
2017-04-28,8.36725146840839E-4,1316.48254395
2017-04-29,7.804280106358858E-4,1321.78857422
2017-04-30,6.97397794633304E-4,1347.89331055
2017-05-01,7.414983598629055E-4,1421.60253906
2017-05-02,8.17279542943057E-4,1452.8236084
2017-05-03,8.146108774864435E-4,1490.08544922
2017-05-04,8.561541363416525E-4,1537.66906738
2017-05-05,9.13843984451863E-4,1555.44836426
2017-05-06,8.783008394510964E-4,1578.80090332
2017-05-07,8.531517109190378E-4,1596.71105957
2017-05-08,8.82344986309805E-4,1723.35180664
2017-05-09,8.71311651215268E-4,1755.36132813
2017-05-10,0.0010050596441918624,1787.1282959
2017-05-11,9.00675817348789E-4,1848.57006836
2017-05-12,0.0010432066808022385,1724.2376709
2017-05-13,9.318628042904686E-4,1804.90881348
2017-05-14,8.148053709774611E-4,1808.91186523
2017-05-15,9.482280198801824E-4,1738.43151855
2017-05-16,0.0010323263097479316,1734.44665527
2017-05-17,0.0018625540756712121,1839.08508301
2017-05-18,0.0013568836114895475,1888.64880371
2017-05-19,0.0014019267617937457,1987.71289063
2017-05-20,0.001220361869708532,2084.73022461
2017-05-21,0.0010652727444492357,2041.19750977
2017-05-22,0.001186499110645153,2173.39819336
2017-05-23,0.0012715292818383048,2320.41577148
2017-05-24,0.0013208524438851402,2443.64208984
2017-05-25,0.0013712618081333937,2304.97851563
2017-05-26,0.0014376667464261047,2202.41650391
2017-05-27,0.0016222329398937383,2038.87280273
2017-05-28,0.0014310353612795807,2155.80053711
2017-05-29,0.0015072002624140087,2255.60913086
2017-05-30,0.0015796344625261351,2175.46655273
2017-05-31,0.0017675524382338495,2286.41235352
2017-06-01,0.001816954785884454,2407.88305664
2017-06-02,0.0016849743469918438,2488.54907227
2017-06-03,0.0016350512068603453,2515.35253906
2017-06-04,0.0019226892832611378,2511.8059082
2017-06-05,0.0015995982751037343,2686.80761719
2017-06-06,0.001629024723386641,2863.19824219
2017-06-07,0.00207576736050218,2732.15698242
2017-06-08,0.001630475683245569,2805.62255859
2017-06-09,0.0016370125459956046,2823.80566406
2017-06-10,0.0015766707828271415,2947.71337891
2017-06-11,0.0015637586137485437,2958.11132813
2017-06-12,0.001507550627543174,2659.62963867
2017-06-13,0.0016139112213058395,2717.01953125
2017-06-14,0.0015991129235419777,2506.37402344
2017-06-15,0.001551710190463353,2464.57763672
2017-06-16,0.001343995148149783,2518.56396484
2017-06-17,0.0014115447980089142,2655.87744141
2017-06-18,0.0013506388719653952,2548.29174805
2017-06-19,0.00140846408962146,2589.60375977
2017-06-20,0.0013556823146421535,2721.79223633
2017-06-21,0.0016446232738287017,2689.09570313
2017-06-22,0.0017293534626041038,2705.40869141
2017-06-23,0.0013840932285950306,2744.9128418
2017-06-24,0.0013613434249960148,2608.72070313
2017-06-25,0.0013627445800334518,2589.40844727
2017-06-26,0.0014501768967806895,2478.44580078
2017-06-27,0.0013930889276963566,2552.44921875
2017-06-28,0.0014430827160832568,2574.79296875
2017-06-29,0.0014196486417124197,2539.32080078
2017-06-30,0.001428274475147494,2480.84301758
2017-07-01,0.0011670769904022224,2434.54638672
2017-07-02,0.0010595125582447298,2506.47460938
2017-07-03,0.0010236573887721142,2564.05712891
2017-07-04,0.0011765349590159165,2601.63671875
2017-07-05,0.0010528043650217414,2601.9934082
2017-07-06,9.956919866114598E-4,2608.55859375
2017-07-07,0.0010456853746865728,2518.6628418
2017-07-08,9.103583784231884E-4,2571.33569336
2017-07-09,8.146674895882507E-4,2518.44165039
2017-07-10,8.052633705025731E-4,2372.5559082
2017-07-11,8.377221106745707E-4,2337.78515625
2017-07-12,7.442358088203068E-4,2398.8449707
2017-07-13,9.306042037018375E-4,2357.90405273
2017-07-14,9.066519533286651E-4,2233.33911133
2017-07-15,0.001638085329592846,1998.85876465
2017-07-16,9.608218407850837E-4,1929.82226563
2017-07-17,8.304116848537135E-4,2228.40991211
2017-07-18,8.17221861199102E-4,2318.88305664
2017-07-19,8.399800863726135E-4,2273.42797852
2017-07-20,9.0274817804212E-4,2817.60449219
2017-07-21,9.867235829034422E-4,2667.75854492
2017-07-22,8.205125410715616E-4,2810.12426758
2017-07-23,7.045603541903996E-4,2730.40136719
2017-07-24,6.950568799883377E-4,2754.86230469
2017-07-25,6.877714426042547E-4,2576.48461914
2017-07-26,7.093198119183149E-4,2529.44824219
2017-07-27,7.196045142674616E-4,2671.78369141
2017-07-28,7.56539054981009E-4,2807.02416992
2017-07-29,7.434264538378817E-4,2726.44946289
2017-07-30,7.562458182823022E-4,2757.1809082
2017-07-31,8.150047643354621E-4,2875.33837891
2017-08-01,7.538382590776357E-4,2718.26220703
2017-08-02,5.703825820006805E-4,2710.67089844
2017-08-03,5.944939956591293E-4,2804.73339844
2017-08-04,5.250836657359393E-4,2895.88549805
2017-08-05,4.7347957938508067E-4,3252.90649414
2017-08-06,4.5138570540142597E-4,3213.94067383
2017-08-07,4.451006155375144E-4,3378.93798828
2017-08-08,5.63556065774376E-4,3419.93847656
2017-08-09,5.781128210604442E-4,3342.47119141
2017-08-10,7.041975775065288E-4,3381.28295898
2017-08-11,8.356435995713065E-4,3650.62231445
2017-08-12,8.50956724124172E-4,3884.70629883
2017-08-13,7.3962063153299E-4,4073.26489258
2017-08-14,7.997086610483647E-4,4325.12988281
2017-08-15,0.0010750671761507655,4181.93017578
2017-08-16,0.0012221630836167963,4376.62841797
2017-08-17,0.001215379296046776,4331.69433594
2017-08-18,9.648845196374254E-4,4160.61865234
2017-08-19,0.0010842566693976912,4193.70410156
2017-08-20,9.387331368486121E-4,4087.65576172
2017-08-21,0.0011907315628856725,4001.74487305
2017-08-22,0.0014583414575410143,4100.52148438
2017-08-23,0.0017750864424453364,4151.51953125
2017-08-24,0.0017953363726363567,4334.68457031
2017-08-25,0.001981897321466184,4371.60302734
2017-08-26,0.0019532394818810753,4352.40380859
2017-08-27,0.0015130098389186035,4382.875
2017-08-28,0.0015115667148755817,4382.66113281
2017-08-29,0.0016853772920934836,4579.02001953
2017-08-30,0.0015340614796428237,4565.30371094
2017-08-31,0.0014074064896420495,4703.39257813
2017-09-01,0.0014798773489638965,4892.00878906
2017-09-02,0.0012715113429298277,4578.76953125
2017-09-03,0.0011738341290568847,4582.96191406
2017-09-04,0.0012008788713657242,4236.30908203
2017-09-05,0.0011301197826189965,4376.53076172
2017-09-06,9.651130862422247E-4,4597.12304688
2017-09-07,9.780819688237259E-4,4599.87792969
2017-09-08,8.762146933367365E-4,4228.74755859
2017-09-09,7.238315960196701E-4,4226.05517578
2017-09-10,6.715433135979083E-4,4122.93701172
2017-09-11,7.119113359834617E-4,4161.2734375
2017-09-12,5.814498057453258E-4,4130.81347656
2017-09-13,5.500440695555977E-4,3882.59228516
2017-09-14,5.055135344324935E-4,3154.94897461
2017-09-15,6.102456315780723E-4,3637.51611328
2017-09-16,5.51643846296003E-4,3625.0378418
2017-09-17,4.85547193207501E-4,3582.88183594
2017-09-18,7.263654995903953E-4,4065.2043457
2017-09-19,6.387005665059731E-4,3924.97460938
2017-09-20,6.53968161401349E-4,3905.94897461
2017-09-21,5.533486599659727E-4,3631.04101563
2017-09-22,5.058723873719486E-4,3630.69946289
2017-09-23,5.13356881995217E-4,3792.39770508
2017-09-24,4.3596311188320164E-4,3682.84472656
2017-09-25,5.596900581624655E-4,3926.06811523
2017-09-26,6.374570271285273E-4,3892.34716797
2017-09-27,5.723833457722448E-4,4200.671875
2017-09-28,4.948928523517721E-4,4174.72753906
2017-09-29,4.866882578700706E-4,4163.07128906
2017-09-30,4.6027452456039983E-4,4338.71240234
2017-10-01,4.4737513606930536E-4,4403.73876953
2017-10-02,6.545168595128714E-4,4409.32470703
2017-10-03,6.128774238214625E-4,4317.47949219
2017-10-04,5.136503564838047E-4,4229.35546875
2017-10-05,5.77928090237467E-4,4328.41308594
2017-10-06,5.717962502384671E-4,4370.80566406
2017-10-07,4.960205654487021E-4,4426.89355469
2017-10-08,4.5847760138887636E-4,4610.47851563
2017-10-09,4.631632922226186E-4,4772.02197266
2017-10-10,5.499189511336793E-4,4781.99462891
2017-10-11,5.333503193433173E-4,4826.47607422
2017-10-12,5.257313188363892E-4,5446.90625
2017-10-13,8.235491444513805E-4,5647.21044922
2017-10-14,8.477155008142354E-4,5831.78955078
2017-10-15,6.309442264857504E-4,5678.18603516
2017-10-16,5.897513976789835E-4,5725.59472656
2017-10-17,6.204943610059176E-4,5605.50830078
2017-10-18,5.939689645236158E-4,5590.69384766
2017-10-19,6.260142166350274E-4,5708.52148438
2017-10-20,4.5620343508226305E-4,6011.45166016
2017-10-21,5.526121712181822E-4,6031.59570313
2017-10-22,5.559780946792002E-4,6008.42236328
2017-10-23,5.250387050347792E-4,5930.31835938
2017-10-24,6.064717405042403E-4,5526.63964844
2017-10-25,5.238913434206361E-4,5750.80419922
2017-10-26,3.900408145017436E-4,5904.82568359
2017-10-27,6.367605960576853E-4,5780.90332031
2017-10-28,7.42113381660174E-4,5753.09082031
2017-10-29,8.689003016780799E-4,6153.85351563
2017-10-30,8.432772456436199E-4,6130.52880859
2017-10-31,7.888616838922713E-4,6468.40429688
2017-11-01,9.362391341370426E-4,6767.31494141
2017-11-02,7.729998774640233E-4,7078.5
2017-11-03,8.821845880783693E-4,7207.76074219
2017-11-04,0.0010455625239550012,7379.94775391
2017-11-05,7.604043479682342E-4,7407.40527344
2017-11-06,8.08322142914941E-4,7022.75683594
2017-11-07,9.620640716242422E-4,7144.37939453
2017-11-08,7.755912007720786E-4,7459.69482422
2017-11-09,0.0010432665981424606,7143.58056641
2017-11-10,0.0011273457960193998,6618.13964844
2017-11-11,0.0014598107851319416,6357.60205078
2017-11-12,0.0026731142162759814,5950.07275391
2017-11-13,0.0027455827475069074,6559.49121094
2017-11-14,0.0023248009026070725,6635.74853516
2017-11-15,0.002076024426984343,7315.54003906
2017-11-16,0.0016687406257846302,7871.69238281
2017-11-17,0.0013891834209085769,7708.99462891
2017-11-18,0.0011758399355828338,7790.15234375
2017-11-19,9.850134215102081E-4,8036.4921875
2017-11-20,9.794013686492784E-4,8200.64160156
2017-11-21,8.751122181292006E-4,8071.2578125
2017-11-22,7.918067497590859E-4,8253.55273438
2017-11-23,8.027674525131611E-4,8038.7734375
2017-11-24,7.600125347638835E-4,8253.68652344
2017-11-25,6.359445341308213E-4,8790.91796875
2017-11-26,5.716223705523877E-4,9330.5546875
2017-11-27,6.242028042532462E-4,9818.34863281
2017-11-28,6.491063173244097E-4,10058.77832031
2017-11-29,7.005292395107069E-4,9888.61328125
2017-11-30,7.129238260275562E-4,10233.57910156
2017-12-01,6.605805637767036E-4,10975.578125
2017-12-02,5.817554605938923E-4,11074.56347656
2017-12-03,5.282385372419528E-4,11323.22460938
2017-12-04,5.789211074290937E-4,11657.18066406
2017-12-05,5.228154776865937E-4,11916.74511719
2017-12-06,5.565195045616552E-4,14291.52539063
2017-12-07,7.422029932541817E-4,17899.65039063
2017-12-08,0.0015278395394008495,16569.42578125
2017-12-09,0.0014920687135670325,15178.22265625
2017-12-10,0.0012824148272162752,15455.44042969
2017-12-11,0.0013472960280971377,16936.76171875
2017-12-12,0.0014417913313556443,17415.37890625
2017-12-13,0.0014229069400235434,16408.16796875
2017-12-14,0.001337828163907407,16564.01171875
2017-12-15,0.0014340152456003214,17706.88867188
2017-12-16,0.0014689102328550789,19497.359375
2017-12-17,0.00134362236045759,19140.75585938
2017-12-18,0.0015026129512116261,19114.22070313
2017-12-19,0.0015642772116481408,17776.66210938
2017-12-20,0.0022112222658515392,16624.63671875
2017-12-21,0.0030333853217523058,15802.85449219
2017-12-22,0.004016666966431216,13831.80957031
2017-12-23,0.0035114777760349015,14699.17578125
2017-12-24,0.0032561960334908835,13925.77832031
2017-12-25,0.00306296012441005,14026.61523438
2017-12-26,0.0030118518733675383,16099.80175781
2017-12-27,0.002579622554031283,15838.47363281
2017-12-28,0.002647835965500283,14606.52832031
2017-12-29,0.002347236348847813,14656.21875
2017-12-30,0.002178633524209645,12952.15527344
2017-12-31,0.002045136654997306,14156.44140625
2018-01-01,0.0018371843770756684,13657.23046875
2018-01-02,0.002024470049453853,14982.1015625
2018-01-03,0.0018613386717430604,15200.98925781
2018-01-04,0.0018381231034052855,15599.18066406
2018-01-05,0.0019238980606596998,17429.51171875
2018-01-06,0.002015139201823343,17526.96289063
2018-01-07,0.0018708479539001931,16477.58789063
2018-01-08,0.001963575433537938,15170.08398438
2018-01-09,0.0020883858242019297,14595.42480469
2018-01-10,0.0021014429501366007,14973.32617188
2018-01-11,0.002025656499132354,13405.80078125
2018-01-12,0.0020789243603453315,13980.63378906
2018-01-13,0.0019915688098484513,14360.15917969
2018-01-14,0.0020707234411172035,13771.95605469
2018-01-15,0.0019384618864101257,13819.82910156
2018-01-16,0.0019419358587522354,11490.54980469
2018-01-17,0.002087520392503147,11188.62304688
2018-01-18,0.0021509555717546345,11474.91796875
2018-01-19,0.002031851579648069,11607.44042969
2018-01-20,0.001929828517464271,12899.20703125
2018-01-21,0.0014983128754727352,11600.13085938
2018-01-22,0.0015211310065387598,10931.43261719
2018-01-23,9.761741416279682E-4,10868.37597656
2018-01-24,0.00126450919049146,11359.38378906
2018-01-25,9.710023810508297E-4,11259.43945313
2018-01-26,9.801322041930259E-4,11171.40136719
2018-01-27,8.956175713214146E-4,11440.69140625
2018-01-28,7.851665185055779E-4,11786.34570313
2018-01-29,6.40738649440998E-4,11296.40234375
2018-01-30,6.122098063072389E-4,10106.328125
2018-01-31,7.614168727792922E-4,10221.125
2018-02-01,8.423277294045405E-4,9170.54394531
2018-02-02,0.0010470900276859185,8830.74902344
2018-02-03,9.469628305154369E-4,9174.9140625
2018-02-04,6.200893128038319E-4,8277.01367188
2018-02-05,7.672355347003942E-4,6955.27099609
2018-02-06,7.457527399925333E-4,7753.99951172
2018-02-07,5.86112016057336E-4,7621.30371094
2018-02-08,5.349504728771674E-4,8265.5859375
2018-02-09,4.761310340170114E-4,8736.98046875
2018-02-10,5.15504326566008E-4,8621.89550781
2018-02-11,4.4220452665017537E-4,8129.97363281
2018-02-12,3.8060850664319544E-4,8926.57128906
2018-02-13,3.867402041198407E-4,8598.30859375
2018-02-14,3.4120573082281933E-4,9494.62695313
2018-02-15,2.982934604417254E-4,10166.39746094
2018-02-16,3.1951524480719663E-4,10233.91796875
2018-02-17,3.0157162488797154E-4,11112.65820313
2018-02-18,2.7641980469923316E-4,10551.76464844
2018-02-19,2.7515975533478335E-4,11225.31054688
2018-02-20,2.800429409647419E-4,11403.67578125
2018-02-21,2.1717761673606834E-4,10690.40722656
2018-02-22,2.0067749620505037E-4,10004.99609375
2018-02-23,4.0643666486315144E-4,10301.09765625
2018-02-24,5.39778200254818E-4,9813.07226563
2018-02-25,3.1958696729570026E-4,9664.73242188
2018-02-26,2.4118176478679507E-4,10366.6640625
2018-02-27,2.5936621741010606E-4,10725.5625
2018-02-28,2.2281857497220869E-4,10397.93554688
2018-03-01,2.6575945475438656E-4,10950.98632813
2018-03-02,2.170952813352623E-4,11086.43554688
2018-03-03,1.9768009800396095E-4,11489.72851563
2018-03-04,2.2338870841172073E-4,11512.57421875
2018-03-05,2.2848823342172064E-4,11573.27929688
2018-03-06,1.96076751876407E-4,10779.85449219
2018-03-07,1.6598125264183946E-4,9965.5703125
2018-03-08,1.6235602288181862E-4,9395.00878906
2018-03-09,1.965980527917112E-4,9337.54785156
2018-03-10,2.468596448E-4,8866.00195313
2018-03-11,2.5782549897443457E-4,9578.62988281
2018-03-12,1.8023840419891847E-4,9205.1171875
2018-03-13,2.9621023605045174E-4,9194.84960938
2018-03-14,2.0771230196246957E-4,8269.80566406
2018-03-15,1.7426042342819065E-4,8300.85742188
2018-03-16,1.7015143177615265E-4,8338.35449219
2018-03-17,1.467280217737971E-4,7916.88085938
2018-03-18,1.5028692991468263E-4,8223.68164063
2018-03-19,1.5638948911597268E-4,8630.64746094
2018-03-20,1.5627044479892184E-4,8913.46875
2018-03-21,1.677645304297678E-4,8929.28027344
2018-03-22,1.5335418804508322E-4,8728.46777344
2018-03-23,1.477594775961163E-4,8879.61914063
2018-03-24,1.3595288069311336E-4,8668.1171875
2018-03-25,1.4628014893994815E-4,8495.78027344
2018-03-26,1.533141557971459E-4,8209.39550781
2018-03-27,1.508472756252552E-4,7833.04150391
2018-03-28,1.2963547889418002E-4,7954.48242188
2018-03-29,1.4225972572993382E-4,7165.69970703
2018-03-30,1.3687607965681163E-4,6890.51953125
2018-03-31,1.368560008327995E-4,6973.53222656
2018-04-01,1.3269445697798284E-4,6844.22753906
2018-04-02,1.3279757412783163E-4,7083.79980469
2018-04-03,1.2606990209148794E-4,7456.10742188
2018-04-04,1.3075981684504518E-4,6853.84179688
2018-04-05,1.3402150983306033E-4,6811.47314453
2018-04-06,1.698391191485729E-4,6636.32128906
2018-04-07,1.932536581691843E-4,6911.09472656
2018-04-08,1.5282422797014455E-4,7023.5234375
2018-04-09,1.41041467317061E-4,6770.7265625
2018-04-10,1.2461454083967206E-4,6834.75976563
2018-04-11,1.2028936723772902E-4,6968.32373047
2018-04-12,1.5027932377310714E-4,7889.24951172
2018-04-13,1.7613270726173148E-4,7895.95849609
2018-04-14,1.491057636335985E-4,7986.23730469
2018-04-15,1.4819002385634412E-4,8329.10742188
